laser
295664.37395858683
457879.9075967685
702856.6359655831
1069410.6050025432
1612815.9044903957
2410947.105801742
3572342.918626406
5246638.890573721
7637861.535452368
11021100.473978259
15763066.813462308
22346990.53379528
31402190.771125153
43738453.600198366
60385056.19032932
82633871.26886477
112085464.95595236
150696466.82401115
200825758.75876728
265276229.95086884
347328028.4185602
450758473.35839224
579843164.106742
739332432.1007905
934397241.8304731
1170539064.135195
1453459215.7437937
1788884750.5230734
2182350225.724745
2638937519.137392
3162979241.159365
3757734996.266613
4425053555.30008
5165037594.662221
5975730688.358619
6852848335.712438
7789575623.239901
8776453365.006886
9801372052.9459
10849688623.495596
11904475017.034273
12946900052.171673
13956737705.11381
14912986063.788359
15794572704.044123
16581114736.93907
17253695997.9809
17795620385.748055
18193099635.413723
18435836038.70788
18517465749.582603
18435836038.70788
18193099635.413723
17795620385.74806
17253695997.980907
16581114736.939077
15794572704.044132
14912986063.788372
13956737705.113815
12946900052.171679
11904475017.03429
10849688623.495605
9801372052.945908
8776453365.006893
7789575623.239907
6852848335.712451
5975730688.358628
5165037594.662226
4425053555.300089
3757734996.2666163
3162979241.1593733
2638937519.1373982
2182350225.724745
1788884750.523077
1453459215.7437963
1170539064.135199
934397241.8304756
739332432.1007911
579843164.1067431
450758473.3583935
347328028.41856176
265276229.95087048
200825758.75876766
150696466.8240114
112085464.95595255
82633871.26886506
60385056.190329745
43738453.60019845
31402190.771125212
22346990.533795357
15763066.813462391
11021100.473978316
7637861.535452382
5246638.89057374
3572342.918626419
2410947.105801755
1612815.9044903957
1069410.605002547
702856.6359655857
457879.9075967718
295664.37395858846
367257.26177568093
568752.0577289601
873048.0446106852
1328360.2797614022
2003347.054976518
2994739.6790076992
4437358.687666046
6517072.742581403
9487311.831911573
13689776.443592934
19579974.00089246
27758144.961754113
39005993.32260553
54329388.72020299
75006839.99127094
102643037.0551786
139226110.99010158
187186474.3934555
249454194.5256447
329510858.9565074
431430878.6922476
559906222.1509876
720247792.6509224
918356178.3920662
1160654453.7336602
1453976228.992587
1805403351.542996
2222049637.9499483
2710789796.5666676
3277936243.3813467
