laser
294783.9438007313
456516.431592112
700763.6676087
1066226.111263346
1608013.257007472
2403767.781108265
3561705.1863976293
5231015.435353899
7615117.491091179
10988281.811722366
15716127.511249293
22280445.60604551
31308681.244064227
43608209.116928376
60205241.4096646
82387803.90758163
111751696.56078456
150247722.48495632
200227739.28108004
264486289.68892977
346293754.09327084
449416203.57952046
578116505.5929995
737130846.0213212
931614791.2426332
1167053429.8018656
1449131101.031762
1783557804.7629156
2175851617.427757
2631079283.9856997
3153560513.176341
3746545203.0167646
4411876619.073207
5149657131.998041
5957936141.647387
6832441905.741895
7766379804.26525
8750318818.872335
9772185501.22092
10817380391.903227
11869025839.71844
12908346738.818233
13915177294.51601
14868578134.288961
15747539583.506483
16531739449.447351
17202317896.224144
17742628540.110416
18138924175.010998
18380937757.198895
18462324390.903824
18380937757.198895
18138924175.010998
17742628540.11043
17202317896.22415
16531739449.447361
15747539583.506489
14868578134.288973
13915177294.516016
12908346738.81824
11869025839.718456
10817380391.903236
9772185501.220932
8750318818.872341
7766379804.265257
6832441905.741907
5957936141.647398
5149657131.998045
4411876619.073215
3746545203.016768
3153560513.176349
2631079283.9857063
2175851617.427757
1783557804.7629192
1449131101.0317643
1167053429.8018699
931614791.2426357
737130846.0213218
578116505.5930004
449416203.5795216
346293754.09327203
264486289.68893114
200227739.2810804
150247722.48495662
111751696.56078476
82387803.90758193
60205241.409664914
43608209.11692845
31308681.244064286
22280445.60604559
15716127.511249376
10988281.811722426
7615117.491091192
5231015.435353916
3561705.186397642
2403767.781108278
1608013.257007472
1066226.1112633497
700763.6676087024
456516.4315921153
294783.94380073284
366047.9940587835
566879.3282449878
870173.3599535513
1323986.3888410246
1996750.6355956998
2984878.9018597566
4422747.79996476
6495613.981934527
9456072.967190443
13644700.12672247
19515503.03483861
27666745.738166504
38877558.31695721
54150498.3817507
74759865.024161
102305064.40223508
138767681.27640322
186570125.62630153
248632816.8820119
328425878.7925303
430010306.5539253
558062619.3433449
717876233.2715163
915332307.676011
1156832767.6638277
1449188722.5281665
1799458701.2495139
2214733096.7343354
2701863980.9886947
3267142985.11328
3915934107.902128
4652272910.569031
5478448268.329973
6394587299.953601
7398267847.500533
8484185474.533943
9643902960.914564
10865709338.593555
12134612401.787725
13432483270.200323
14738364118.629555
16028940957.36003
17279172908.661263
18463058504.441055
19554508978.9573
20528289247.20307
21360980105.927814
22031910906.34101
22524011053.7889
22824531445.614384
22925593306.809326
22824531445.614384
22524011053.7889
22031910906.341015
21360980105.927822
20528289247.203083
19554508978.95731
18463058504.44108
17279172908.66127
16028940957.360035
14738364118.629566
13432483270.200336
12134612401.787731
10865709338.593569
9643902960.914572
8484185474.533958
7398267847.500552
6394587299.953612
5478448268.329979
4652272910.569035
3915934107.902138
3267142985.1132855
2701863980.9886947
2214733096.7343397
1799458701.249517
1449188722.5281703
1156832767.663832
915332307.6760125
717876233.2715175
558062619.343347
430010306.5539268
