laser
294666.41330053523
456334.41827123385
700484.2727973294
1065801.0063998864
1607372.1413483855
2402809.3977376255
3560285.132826492
5228929.8269834975
7612081.340084296
10983900.778478216
15709861.48365048
22271562.381664608
31296198.45779146
43590822.50297619
60181237.550953366
82354955.85053176
111707141.10560861
150187818.64572623
200147908.38511106
264380838.87800202
346155686.60693264
449237021.1229664
577886010.2641227
736836951.5984235
931243355.9772205
1166588125.038004
1448553331.76469
1782846699.408195
2174984104.3412166
2630030271.409519
3152303187.0827456
3745051453.6420827
4410117601.742891
5147603961.222321
5955560709.641702
6829717807.867395
7763283344.901348
8746830062.549995
9768289326.160774
10813067497.137379
11864293653.406668
12903200174.764032
13909629306.634924
14862650025.034435
15741261031.899334
16525148236.976425
17195459323.80391
17735554545.576565
18131692177.216877
18373609268.473125
18454963453.288048
18373609268.473125
18131692177.216877
17735554545.57657
17195459323.803917
16525148236.976435
15741261031.899343
14862650025.034447
13909629306.634932
12903200174.764038
11864293653.40668
10813067497.13739
9768289326.16078
8746830062.550003
7763283344.901354
6829717807.867408
5955560709.641715
5147603961.222329
4410117601.742895
3745051453.6420894
3152303187.0827537
2630030271.4095263
2174984104.3412185
1782846699.408197
1448553331.7646937
1166588125.0380073
931243355.9772223
736836951.5984235
577886010.2641238
449237021.1229672
346155686.6069335
264380838.8780034
200147908.38511142
150187818.6457265
111707141.1056088
82354955.85053204
60181237.55095367
43590822.50297627
31296198.457791567
22271562.38166465
15709861.483650537
10983900.778478274
7612081.340084309
5228929.826983517
3560285.1328265043
2402809.397737647
1607372.1413483855
1065801.0063998902
700484.2727973319
456334.4182712371
294666.4133005363
365887.5018393796
566630.7823630235
869791.8360657762
1323405.892519626
1995875.1685905377
2983570.194129107
4420808.664600536
6492766.007020646
9451926.991356706
13638717.664744858
19506946.54376181
27654615.36865412
38860512.61333211
54126756.321124405
74727086.87251203
102260209.1725693
138706839.16413626
186488324.73127607
248523804.85832706
328281881.8329712
429821770.32483613
557817939.1107011
717561483.4250336
914930984.0355705
1156325559.1518967
1448553331.76469
1798669736.0717838
2213762056.226391
2700679359.972117
3265710519.8701906
3914217182.8916955
4650233140.875407
5476046265.489507
6391783619.7679405
7395024107.756391
8480465618.726107
9639674631.801886
10860945313.560072
12129292031.487703
13426593853.820137
14731902144.226797
16021913134.914066
17271596927.220047
18454963453.28803
19545935385.886623
20519288704.226936
21351614473.110554
22022251106.7069
22514135494.893394
22814524124.803932
22915541675.846474
22814524124.803932
22514135494.893394
22022251106.706913
21351614473.110558
20519288704.22694
19545935385.886635
18454963453.288048
17271596927.220055
16021913134.914074
14731902144.226809
13426593853.820148
12129292031.487709
10860945313.560081
9639674631.801895
8480465618.726122
7395024107.756406
6391783619.76795
5476046265.4895115
4650233140.875411
3914217182.891706
3265710519.870197
2700679359.972117
2213762056.226395
1798669736.071787
1448553331.7646937
1156325559.151901
914930984.035572
717561483.4250349
557817939.1107036
429821770.3248376
328281881.832973
248523804.8583275
186488324.7312764
138706839.1641365
102260209.17256966
74727086.8725123
54126756.321124405
38860512.61333218
27654615.368654165
19506946.543761913
13638717.664744906
9451926.991356742
6492766.00702068
4420808.664600552
2983570.1941291234
1995875.1685905377
1323405.8925196307
869791.8360657792
566630.7823630285
365887.5018393816
450326.0671903332
697396.359503251
1070520.1321189376
1628818.0598650193
2456478.045180079
3672110.757962643
5441031.3818383785
7991149.646899493
11633218.101164777
16786225.428875398
24008708.89490127
34036675.524638005
47828640.568992354
66617988.26504236
91972409.4830147
125859554.08490454
170717242.48347884
229525614.92525628
305877481.69151354
404041920.0778857
529014919.7502265
686549711.2230232
883158454.917409
1126076375.1700704
1423179362.035518
1782846699.4081936
2213762056.226391
2724648301.633574
3323935113.4006305
4019362693.729928
4817530036.525378
5723401841.60724
6739793969.712453
7866862807.151229
9101628523.746489
10437565401.45571
11864293653.406668
13367406004.405895
14928458476.673315
16525148236.976416
18131692177.216858
19719408546.724133
21257491111.97039
22713951884.885284
24056695480.53244
25254676744.257774
26279084487.726074
27104488898.106247
27709889085.133095
28079600621.209805
28203930739.755806
28079600621.209805
27709889085.133095
27104488898.10626
26279084487.726097
25254676744.25779
24056695480.53245
22713951884.885303
21257491111.970398
19719408546.72414
18131692177.216885
16525148236.976435
14928458476.673328
13367406004.405909
11864293653.40668
10437565401.455727
9101628523.746511
7866862807.15124
6739793969.71246
5723401841.6072445
4817530036.525391
4019362693.729939
3323935113.4006305
2724648301.633579
2213762056.226395
1782846699.4082
1423179362.0355215
1126076375.1700714
883158454.9174105
686549711.223025
529014919.7502284
404041920.0778879
305877481.691514
229525614.9252567
170717242.4834791
125859554.08490512
91972409.4830152
66617988.26504248
47828640.56899244
34036675.524638124
24008708.89490144
16786225.428875487
11633218.101164797
7991149.646899522
5441031.381838397
3672110.7579626627
2456478.045180079
1628818.059865025
1070520.1321189413
697396.359503256
450326.06719033566
549375.3547260086
850788.7957211935
1305981.1993419477
1987076.8419103436
2996780.7679164815
4479792.082291924
6637787.068651764
9748804.23717179
14191946.206461139
20478358.286111467
29289428.098052144
41523047.525780566
58348557.396627955
81270624.99975637
112201755.05270308
153542382.30634654
208266526.1470796
280009809.1256453
373155280.6956416
492911002.35853845
645371832.473326
837556425.4884034
1077409292.5081728
1373757046.5716836
1736207880.9587047
2174984104.3412166
2700679359.972117
3323935113.4006305
4055035151.316027
4903422134.582048
5877146506.8237095
6982264954.348082
