laser
294790.4294364218
456526.4755559177
700779.0853339486
1066249.5696445324
1608048.6354206786
2403820.667170891
3561783.5486109103
5231130.524595083
7615285.03372307
10988523.568419732
15716473.28678981
22280935.80524483
31309370.07635905
43609168.55506392
60206566.00440814
82389616.54796697
111754155.2455497
150251028.13308194
200232144.55551687
264492108.73625576
346301373.01274794
449426091.32894176
578129224.9188677
737147063.8724759
931635287.9971774
1167079106.517088
1449162983.8279123
1783597045.3877797
2175899489.0340757
2631137171.2012925
3153629895.668318
3746627631.95428
4411973686.179691
5149770431.249205
5958067224.103175
6832592228.478283
7766550674.867607
8750511337.431185
9772400502.194996
10817618388.543884
11869286973.946451
12908630739.477266
13915483446.775639
14868905262.624947
15747886050.154018
16532103169.526585
17202696369.91394
17743018901.34725
18139323255.27466
18381342162.080654
18462730586.398907
18381342162.080654
18139323255.27466
17743018901.347256
17202696369.913948
16532103169.526588
15747886050.154026
14868905262.62496
13915483446.775646
12908630739.477272
11869286973.946465
10817618388.543896
9772400502.195005
8750511337.431192
7766550674.867615
6832592228.478294
5958067224.103186
5149770431.24921
4411973686.179691
3746627631.9542828
3153629895.6683235
2631137171.2012997
2175899489.0340776
1783597045.3877814
1449162983.8279161
1167079106.5170898
931635287.9971799
737147063.8724765
578129224.9188693
449426091.3289429
346301373.01274884
264492108.73625714
200232144.55551723
150251028.1330822
111754155.24554989
82389616.54796727
60206566.00440836
43609168.555063985
31309370.076359157
22280935.805244867
15716473.286789868
10988523.56841979
7615285.033723083
5231130.524595091
3561783.548610923
2403820.667170903
1608048.6354206786
1066249.5696445361
700779.0853339512
456526.475555921
294790.4294364234
366056.856216305
566893.0526034974
870194.4271729093
1324018.4430419048
1996798.9776681869
2984951.166883574
4422854.876327191
6495771.243155026
9456301.90221954
13645030.46996658
19515975.512395687
27667415.56032867
38878499.55704444
54151809.38537412
74761674.98818453
102307541.24573828
138771040.89336693
186574642.5581491
248638836.374603
328433830.10470587
430020717.26272374
558076130.2460674
717893613.3210268
915354468.2102216
1156860775.0136273
1449223807.9239218
1799502266.811195
2214786716.2429495
2701929394.116451
3267222083.855107
3916028914.117354
4652385543.819412
5478580903.591782
6394742115.280706
7398446962.305462
8484390879.806848
9644136443.377375
10865972401.441334
12134906185.248661
13432808475.595724
14738720939.88399
16029329023.957771
17279591243.83763
18463505501.92622
19554982400.86272
20528786244.68948
21361497263.16834
22032444307.064728
22524556368.43946
22825084035.97495
22926148343.91499
22825084035.97495
22524556368.43946
22032444307.06474
21361497263.16836
20528786244.689487
19554982400.86273
18463505501.92624
17279591243.83764
16029329023.957777
14738720939.88401
13432808475.595736
12134906185.24867
10865972401.441343
9644136443.377384
8484390879.806862
7398446962.305479
6394742115.280714
5478580903.591786
4652385543.819417
3916028914.117365
3267222083.8551154
2701929394.116451
2214786716.2429533
1799502266.811198
1449223807.9239268
1156860775.0136306
915354468.2102225
717893613.3210281
558076130.2460688
430020717.26272535
328433830.10470766
248638836.37460342
186574642.55814943
138771040.89336717
102307541.24573873
74761674.98818493
54151809.38537422
38878499.55704451
27667415.560328774
19515975.512395788
13645030.469966648
9456301.902219554
6495771.243155048
4422854.876327206
2984951.1668835897
1996798.9776681869
1324018.4430419095
870194.4271729124
566893.0526035024
366056.856216307
450553.41451010096
697748.4403724256
1071060.584694362
1629640.3694031031
2457718.1992380535
3673964.6247483683
5443778.289005327
7995183.982432012
11639091.136612326
16794699.962415215
24020829.702502735
34053858.955751844
47852786.87992945
66651620.386706725
92018841.79575866
125923094.3380079
170803429.16096517
229641491.03630775
306031904.0772161
404245900.8249393
529281993.1729857
686896316.1568818
